SaleID,Date,ProductID,CustomerID,StoreID,QuantitySold,UnitPrice,Discount,Cost
3756,2023-02-28,1010,223,309,7,95.42,0.15,62.49
3757,2023-05-05,1019,241,302,3,43.9,0.05,77.59
3758,2023-12-20,1001,235,305,6,61.94,0.1,74.7
3759,2023-09-30,1010,203,308,3,17.76,0.15,41.1
3760,2023-04-17,1002,234,310,4,42.29,0.0,61.6
3761,2023-10-26,1017,233,308,4,47.08,0.05,55.19
3762,2023-09-02,1007,246,303,3,85.17,0.1,65.86
3763,2023-12-02,1007,217,302,6,56.21,0.15,64.08
3764,2023-09-04,1020,245,309,5,75.8,0.1,16.49
3765,2023-01-08,1009,219,303,9,11.71,0.0,22.53
3766,2023-05-21,1002,230,308,9,51.8,0.15,24.93
3767,2023-12-28,1014,223,302,3,91.12,0.15,66.39
3768,2023-01-08,1017,215,303,9,30.19,0.1,65.81
3769,2023-12-18,1001,214,301,3,12.84,0.05,42.15
3770,2023-04-04,1009,202,306,4,49.01,0.1,48.56
3771,2023-11-17,1020,239,307,1,73.4,0.0,67.02
3772,2023-02-08,1019,249,304,5,50.9,0.1,28.44
3773,2023-03-22,1004,218,301,9,51.4,0.1,8.76
3774,2023-07-06,1008,206,303,2,70.28,0.15,41.19
3775,2023-03-25,1013,232,309,4,32.89,0.05,73.53
3776,2023-03-29,1004,221,305,2,77.67,0.05,64.29
3777,2023-08-30,1009,240,306,8,23.78,0.05,32.5
3778,2023-12-08,1009,228,304,9,45.62,0.05,9.86
3779,2023-04-03,1018,227,301,3,69.04,0.1,52.77
3780,2023-03-27,1012,202,305,9,84.55,0.15,67.59
3781,2023-02-13,1010,233,305,6,81.24,0.15,54.87
3782,2023-05-17,1011,216,305,6,74.95,0.05,36.88
3783,2023-03-15,1007,239,306,7,42.32,0.1,14.25
3784,2023-02-05,1009,222,302,5,21.01,0.05,73.31
3785,2023-04-11,1006,243,301,6,29.52,0.05,25.7
3786,2023-06-05,1019,247,302,1,87.84,0.15,21.82
3787,2023-09-12,1016,213,310,3,87.16,0.15,66.2
3788,2023-06-20,1015,202,306,9,95.64,0.05,78.59
3789,2023-08-04,1007,214,305,5,16.84,0.1,54.51
3790,2023-06-19,1016,238,305,5,58.31,0.05,51.86
3791,2023-09-09,1005,241,306,8,68.38,0.15,28.96
3792,2023-12-26,1016,228,310,2,73.96,0.15,6.53
3793,2023-11-18,1001,207,307,7,67.95,0.1,19.38
3794,2023-02-24,1019,218,309,9,79.3,0.05,48.83
3795,2023-04-01,1005,241,307,7,42.35,0.05,16.35
3796,2023-10-05,1007,236,302,5,26.15,0.0,71.29
3797,2023-04-11,1019,241,306,6,28.41,0.05,19.11
3798,2023-06-04,1005,236,309,4,11.08,0.1,44.16
3799,2023-12-15,1017,244,307,7,41.53,0.15,43.4
3800,2023-12-30,1008,204,302,1,18.26,0.0,50.3
3801,2023-05-21,1001,230,303,4,38.93,0.1,29.56
3802,2023-06-22,1002,224,308,3,66.54,0.1,70.52
3803,2023-01-10,1015,220,309,4,90.5,0.0,38.32
3804,2023-08-16,1020,246,304,1,85.56,0.05,57.51
3805,2023-09-22,1018,231,309,2,32.74,0.0,52.69
3806,2023-09-05,1011,224,302,9,22.07,0.1,13.79
3807,2023-09-04,1010,207,305,7,27.38,0.05,51.7
3808,2023-06-04,1004,226,302,6,97.39,0.15,46.3
3809,2023-02-03,1005,213,301,2,59.45,0.0,72.4
3810,2023-05-09,1004,208,305,1,26.43,0.1,71.07
3811,2023-06-09,1013,205,302,2,85.67,0.05,16.32
3812,2023-03-30,1013,244,307,7,45.57,0.1,11.13
3813,2023-04-03,1018,213,308,2,90.93,0.05,27.09
3814,2023-11-23,1002,229,302,3,33.46,0.05,79.0
3815,2023-08-29,1016,220,307,8,45.39,0.0,6.62
3816,2023-11-19,1001,214,304,7,55.45,0.15,55.47
3817,2023-04-27,1019,232,301,9,90.34,0.05,50.64
3818,2023-04-04,1009,250,303,4,88.19,0.1,53.49
3819,2023-06-12,1003,227,301,7,61.69,0.05,21.37
3820,2023-04-09,1007,225,305,1,29.96,0.15,22.0
3821,2023-04-23,1010,204,308,2,46.3,0.1,37.3
3822,2023-12-25,1001,221,301,7,97.81,0.05,12.19
3823,2023-04-01,1010,218,309,2,64.7,0.05,10.6
3824,2023-12-12,1009,239,303,6,80.3,0.0,11.63
3825,2023-07-25,1015,215,305,9,50.49,0.15,47.97
3826,2023-01-17,1015,238,309,5,57.88,0.05,34.83
3827,2023-10-01,1003,248,305,7,48.61,0.15,27.02
3828,2023-06-22,1005,224,309,1,73.26,0.05,28.69
3829,2023-04-26,1009,208,310,8,86.63,0.1,20.55
3830,2023-12-15,1009,228,308,9,55.66,0.15,35.86
3831,2023-06-30,1007,221,307,5,53.28,0.1,20.23
3832,2023-04-01,1012,216,301,6,40.63,0.15,57.35
3833,2023-03-23,1009,216,304,8,25.94,0.1,14.29
3834,2023-11-20,1006,235,309,4,94.53,0.05,76.12
3835,2023-04-24,1002,217,310,2,38.45,0.1,11.74
3836,2023-09-14,1009,209,308,8,82.06,0.1,75.76
3837,2023-02-27,1017,235,304,2,74.38,0.05,67.5
3838,2023-06-03,1001,229,301,5,81.18,0.15,56.05
3839,2023-12-31,1019,239,310,6,94.31,0.1,73.42
3840,2023-04-26,1006,218,304,5,66.1,0.0,15.44
3841,2023-12-09,1005,212,303,6,90.82,0.0,18.22
3842,2023-09-23,1002,219,306,6,25.09,0.1,23.91
3843,2023-11-11,1009,248,305,3,66.4,0.1,23.36
3844,2023-07-22,1014,222,305,3,79.5,0.1,28.31
3845,2023-02-10,1004,249,302,9,34.45,0.15,48.17
3846,2023-04-15,1004,215,303,3,76.67,0.05,7.11
3847,2023-07-12,1015,201,306,3,80.06,0.0,33.67
3848,2023-10-05,1008,202,302,2,84.81,0.0,23.48
3849,2023-12-20,1004,208,304,7,38.16,0.15,50.5
3850,2023-08-25,1016,222,302,4,71.34,0.1,78.89
3851,2023-08-09,1004,225,309,1,37.38,0.1,43.82
3852,2023-03-09,1016,202,303,6,76.51,0.05,36.93
3853,2023-07-16,1012,209,310,5,51.67,0.05,32.62
3854,2023-09-13,1016,209,310,2,63.78,0.0,63.87
3855,2023-05-19,1019,213,306,6,47.43,0.05,10.4
3856,2023-11-08,1008,206,301,1,24.58,0.0,76.98
3857,2023-05-29,1006,230,310,3,26.02,0.15,36.34
3858,2023-04-09,1010,215,303,4,16.98,0.1,28.53
3859,2023-03-17,1005,215,308,3,65.63,0.1,78.06
3860,2023-10-09,1018,250,305,6,86.38,0.0,75.19
3861,2023-04-19,1010,207,308,4,11.88,0.1,53.15
3862,2023-07-07,1010,211,302,1,15.96,0.15,6.39
3863,2023-07-18,1007,240,307,5,51.17,0.05,61.14
3864,2023-10-30,1018,238,309,5,76.39,0.15,30.17
3865,2023-11-23,1001,240,307,9,24.19,0.1,34.12
3866,2023-06-03,1007,202,303,8,34.45,0.15,16.91
3867,2023-02-09,1001,248,307,8,30.88,0.1,44.26
3868,2023-05-13,1015,239,308,5,45.91,0.0,60.84
3869,2023-05-12,1004,210,301,8,30.25,0.05,25.48
3870,2023-10-06,1020,244,303,7,41.73,0.05,75.4
3871,2023-12-28,1010,217,305,1,75.57,0.1,19.61
3872,2023-03-25,1009,207,306,7,64.99,0.1,9.97
3873,2023-08-30,1002,240,303,8,17.31,0.05,53.33
3874,2023-04-26,1014,239,304,3,67.4,0.15,68.7
3875,2023-04-19,1016,204,305,9,52.94,0.15,76.48
3876,2023-08-09,1001,235,303,8,94.11,0.15,62.54
3877,2023-02-10,1002,247,304,2,36.04,0.05,19.97
3878,2023-05-27,1007,236,305,6,75.35,0.0,78.32
3879,2023-04-22,1010,231,302,4,75.78,0.1,73.96
3880,2023-04-13,1020,225,310,3,29.94,0.1,17.24
3881,2023-02-15,1001,241,309,6,91.29,0.05,46.91
3882,2023-11-20,1013,213,310,9,54.21,0.0,46.66
3883,2023-09-28,1001,218,308,2,71.1,0.05,38.19
3884,2023-07-14,1005,221,306,5,23.13,0.15,78.82
3885,2023-10-07,1016,248,310,6,33.2,0.15,9.47
3886,2023-10-10,1015,201,303,4,62.75,0.1,52.04
3887,2023-02-09,1017,236,302,7,38.71,0.1,20.4
3888,2023-07-08,1016,250,307,2,54.97,0.1,44.55
3889,2023-06-13,1013,208,308,7,43.66,0.1,63.48
3890,2023-01-24,1011,248,310,2,67.65,0.15,23.5
3891,2023-01-24,1017,221,301,1,53.84,0.15,34.5
3892,2023-01-04,1017,243,306,5,10.41,0.0,76.31
3893,2023-11-19,1002,221,307,2,68.47,0.1,62.11
3894,2023-10-17,1013,227,309,8,47.99,0.05,47.95
3895,2023-06-30,1014,219,303,8,40.75,0.0,21.65
3896,2023-09-05,1011,223,302,1,18.47,0.0,36.9
3897,2023-04-26,1010,250,305,4,29.83,0.15,63.05
3898,2023-10-06,1003,243,310,9,30.14,0.1,66.54
3899,2023-12-31,1017,235,301,5,94.18,0.0,23.35
3900,2023-03-10,1015,240,306,6,48.93,0.1,54.65
3901,2023-12-17,1009,242,309,3,13.79,0.15,12.13
3902,2023-09-11,1010,248,310,5,22.49,0.0,6.74
3903,2023-06-30,1008,205,309,1,17.11,0.0,46.15
3904,2023-11-14,1013,241,307,8,63.0,0.05,21.83
3905,2023-06-18,1018,208,307,6,26.8,0.15,10.92
3906,2023-11-09,1005,211,308,2,54.87,0.05,59.74
3907,2023-09-06,1006,216,310,4,43.31,0.15,42.35
3908,2023-07-07,1017,239,302,4,82.35,0.05,64.72
3909,2023-02-23,1011,247,306,9,38.84,0.15,54.8
3910,2023-11-22,1020,224,305,9,51.24,0.15,59.74
3911,2023-12-23,1016,221,305,5,74.92,0.0,28.05
3912,2023-11-09,1009,223,303,3,49.0,0.05,24.75
3913,2023-05-18,1002,249,303,1,81.39,0.05,50.07
3914,2023-06-17,1005,238,306,6,69.55,0.05,20.01
3915,2023-04-13,1001,247,310,8,46.95,0.0,66.16
3916,2023-03-26,1004,208,310,1,55.36,0.1,44.22
3917,2023-11-13,1004,207,307,1,97.05,0.15,22.02
3918,2023-07-31,1003,202,301,7,69.55,0.05,51.89
3919,2023-01-03,1009,230,303,7,91.45,0.15,75.88
3920,2023-06-28,1012,213,301,2,26.09,0.0,11.16
3921,2023-12-08,1010,223,310,3,53.49,0.15,13.2
3922,2023-10-30,1002,229,303,2,91.78,0.0,68.29
3923,2023-11-28,1011,238,305,6,39.04,0.1,13.22
3924,2023-02-07,1010,237,309,8,97.09,0.05,7.95
3925,2023-08-27,1006,220,303,8,18.74,0.0,31.09
3926,2023-06-18,1018,233,310,1,91.24,0.15,40.0
3927,2023-12-09,1002,229,310,9,50.07,0.0,47.71
3928,2023-11-10,1002,250,309,8,16.64,0.0,43.05
3929,2023-11-02,1010,215,301,9,89.16,0.1,73.49
3930,2023-01-30,1016,223,306,9,32.67,0.05,62.65
3931,2023-07-09,1012,242,309,6,12.0,0.0,78.79
3932,2023-12-23,1001,203,305,3,22.22,0.0,40.73
3933,2023-01-25,1008,237,310,1,69.32,0.15,11.32
3934,2023-04-22,1016,229,302,8,98.0,0.0,76.66
3935,2023-07-25,1018,245,305,3,20.03,0.0,5.31
3936,2023-07-04,1013,208,301,7,51.58,0.05,63.21
3937,2023-02-16,1015,222,309,6,26.26,0.05,7.35
3938,2023-08-16,1012,229,310,3,77.05,0.15,62.09
3939,2023-02-08,1008,202,310,6,20.63,0.0,75.35
3940,2023-01-16,1010,241,309,3,31.59,0.0,34.19
3941,2023-01-22,1014,249,306,9,27.68,0.0,23.07
3942,2023-08-01,1005,250,309,1,59.73,0.1,21.97
3943,2023-11-06,1018,245,303,8,88.59,0.1,41.88
3944,2023-05-29,1019,201,304,5,56.0,0.15,17.82
3945,2023-08-29,1015,244,306,4,15.24,0.1,55.47
3946,2023-09-29,1006,220,304,1,60.71,0.15,32.63
3947,2023-02-28,1011,221,301,9,81.78,0.0,29.23
3948,2023-10-14,1011,237,307,9,21.89,0.1,39.6
3949,2023-07-21,1020,208,305,5,16.54,0.05,45.69
3950,2023-02-01,1020,227,308,9,26.9,0.1,15.64
3951,2023-06-11,1018,247,309,9,77.15,0.0,58.08
3952,2023-09-12,1018,235,305,7,63.25,0.05,71.22
3953,2023-09-11,1010,206,308,8,58.65,0.15,25.85
3954,2023-01-09,1002,245,301,1,32.45,0.0,18.53
3955,2023-05-19,1009,244,301,4,39.9,0.05,62.04
3956,2023-01-10,1014,219,307,4,96.93,0.1,18.77
3957,2023-08-02,1019,218,306,9,31.66,0.15,8.09
3958,2023-09-30,1010,201,305,3,91.15,0.1,51.44
3959,2023-11-20,1004,225,305,1,62.25,0.05,22.98
3960,2023-02-17,1006,227,309,5,21.1,0.05,17.89
3961,2023-04-21,1014,207,301,7,52.06,0.0,78.62
3962,2023-06-02,1004,244,308,4,95.37,0.15,26.89
3963,2023-05-03,1015,242,302,9,47.67,0.15,72.76
3964,2023-12-23,1016,229,307,6,87.7,0.05,18.37
3965,2023-04-12,1007,231,306,6,33.08,0.0,66.42
3966,2023-08-29,1017,244,310,3,61.38,0.05,42.65
3967,2023-11-17,1019,243,302,5,85.95,0.05,10.89
3968,2023-07-10,1019,236,303,6,92.86,0.15,60.02
3969,2023-08-05,1017,219,304,4,53.72,0.1,71.91
3970,2023-02-20,1006,206,307,3,67.57,0.1,17.23
3971,2023-10-19,1011,225,308,5,10.27,0.15,59.42
3972,2023-03-22,1016,231,302,7,32.79,0.0,38.38
3973,2023-03-29,1008,209,308,6,35.08,0.15,61.54
3974,2023-07-13,1011,220,309,2,18.41,0.0,58.54
3975,2023-04-14,1007,210,307,1,35.17,0.15,7.0
3976,2023-09-28,1019,237,301,5,38.9,0.0,18.4
3977,2023-04-06,1010,227,306,5,97.19,0.05,40.33
3978,2023-07-17,1009,213,308,6,70.17,0.05,75.02
3979,2023-01-01,1004,241,305,3,48.34,0.0,30.66
3980,2023-06-16,1015,202,302,1,98.92,0.15,52.17
3981,2023-05-06,1013,250,305,4,23.79,0.05,5.91
3982,2023-11-09,1002,221,308,4,52.84,0.15,58.33
3983,2023-03-22,1002,233,302,2,68.24,0.1,50.23
3984,2023-09-08,1016,224,301,8,15.0,0.05,58.65
3985,2023-06-18,1009,244,304,6,74.53,0.15,72.85
3986,2023-03-14,1013,242,304,3,18.99,0.15,15.99
3987,2023-05-21,1003,234,309,1,22.63,0.1,24.62
3988,2023-03-11,1009,209,303,3,24.37,0.15,79.68
3989,2023-09-19,1013,202,304,8,93.6,0.0,16.72
3990,2023-12-06,1002,230,303,4,71.49,0.05,59.05
3991,2023-11-04,1008,222,302,3,68.99,0.0,59.38
3992,2023-09-02,1009,246,304,4,59.99,0.1,56.22
3993,2023-01-03,1016,211,308,4,36.35,0.0,22.06
3994,2023-12-03,1002,243,301,2,65.88,0.15,21.14
3995,2023-03-04,1006,217,308,4,46.91,0.1,54.98
3996,2023-02-18,1008,236,308,9,23.09,0.1,18.97
3997,2023-03-17,1005,213,303,4,72.06,0.0,54.62
3998,2023-06-24,1009,207,310,1,21.66,0.1,41.94
3999,2023-04-19,1001,216,310,1,27.16,0.0,34.0
4000,2023-07-02,1009,233,306,1,83.59,0.0,27.52
4001,2023-07-11,1010,245,304,5,69.41,0.0,76.07
4002,2023-03-06,1004,201,301,6,66.79,0.1,43.11
4003,2023-12-03,1003,211,301,6,47.64,0.1,47.09
4004,2023-09-28,1010,206,305,6,45.67,0.05,76.19
4005,2023-04-10,1015,220,308,9,72.12,0.0,54.04
4006,2023-02-01,1011,235,301,1,76.6,0.0,76.84
4007,2023-12-18,1014,244,302,6,55.92,0.0,12.98
4008,2023-05-08,1006,237,307,8,97.23,0.0,68.5
4009,2023-12-05,1012,241,308,8,96.01,0.0,30.16
4010,2023-02-12,1013,226,303,3,47.12,0.0,65.79
4011,2023-03-19,1017,212,308,5,83.86,0.0,69.17
4012,2023-11-10,1016,230,301,4,58.89,0.05,25.36
4013,2023-10-16,1003,228,309,1,56.06,0.05,35.66
4014,2023-09-27,1002,227,302,9,14.95,0.15,59.45
4015,2023-06-11,1011,242,302,5,61.66,0.0,12.43
4016,2023-07-08,1009,219,304,2,91.05,0.0,61.67
4017,2023-09-04,1003,205,310,2,80.21,0.05,13.29
4018,2023-08-04,1018,205,303,7,80.77,0.05,73.58
4019,2023-11-11,1020,241,304,4,24.39,0.0,25.73
4020,2023-12-05,1015,227,306,1,42.26,0.0,48.17
4021,2023-06-17,1014,228,307,5,30.99,0.05,13.79
4022,2023-12-05,1002,226,305,2,38.43,0.05,25.21
4023,2023-07-12,1017,227,302,7,62.16,0.15,35.3
4024,2023-10-10,1008,249,303,9,42.83,0.15,41.53
4025,2023-12-02,1010,242,310,1,60.46,0.0,5.01
4026,2023-01-13,1018,221,303,2,49.47,0.05,71.65
4027,2023-08-28,1019,201,305,6,35.8,0.15,5.58
4028,2023-11-16,1008,228,305,8,18.59,0.0,63.03
4029,2023-05-27,1008,248,304,7,90.27,0.15,40.29
4030,2023-07-23,1003,215,308,9,11.02,0.15,44.29
4031,2023-03-21,1003,217,306,2,10.15,0.15,20.62
4032,2023-02-12,1012,226,306,9,84.41,0.1,50.55
4033,2023-03-30,1017,220,301,4,99.71,0.0,45.29
4034,2023-05-28,1004,225,306,3,75.44,0.15,17.32
4035,2023-04-05,1017,213,303,7,11.37,0.0,22.86
4036,2023-05-31,1014,233,306,5,30.4,0.0,10.02
4037,2023-01-02,1019,225,310,5,97.46,0.05,9.97
4038,2023-01-22,1009,208,306,2,82.77,0.0,6.03
4039,2023-11-09,1012,205,302,6,61.01,0.15,21.54
4040,2023-11-24,1005,206,301,6,31.32,0.0,55.97
4041,2023-01-07,1011,223,303,4,11.29,0.05,28.72
4042,2023-07-25,1020,230,305,5,11.88,0.1,30.71
4043,2023-04-24,1003,214,304,7,65.08,0.1,14.89
4044,2023-09-29,1015,223,307,8,11.96,0.05,48.16
4045,2023-03-24,1014,211,304,6,99.43,0.15,30.66
4046,2023-06-28,1011,231,308,5,26.5,0.15,55.72
4047,2023-07-29,1020,206,307,3,73.96,0.15,60.61
4048,2023-11-24,1008,211,310,7,23.96,0.0,48.85
4049,2023-05-04,1004,213,309,8,58.61,0.1,25.71
4050,2023-04-23,1012,212,301,3,17.26,0.15,43.15
4051,2023-01-12,1008,202,305,5,79.01,0.1,23.89
4052,2023-05-06,1006,235,304,2,62.64,0.05,72.72
4053,2023-02-22,1015,236,306,4,17.76,0.1,62.48
4054,2023-11-27,1012,217,301,4,86.37,0.15,41.98
4055,2023-10-10,1016,228,306,8,59.23,0.1,77.41
4056,2023-05-20,1016,228,301,3,92.94,0.05,46.01
4057,2023-04-07,1020,222,301,5,92.5,0.1,29.64
4058,2023-01-05,1020,238,308,5,92.85,0.0,12.16
4059,2023-02-26,1004,207,302,2,17.0,0.05,45.78
4060,2023-11-30,1011,215,310,9,20.89,0.0,69.53
4061,2023-03-10,1013,232,306,4,98.89,0.0,70.0
4062,2023-04-28,1009,211,306,9,53.88,0.15,50.34
4063,2023-02-28,1004,224,306,9,31.44,0.15,34.51
4064,2023-02-02,1012,203,308,2,79.27,0.05,53.77
4065,2023-11-14,1009,230,304,9,33.79,0.15,62.16
4066,2023-02-19,1013,206,303,9,75.45,0.1,35.87
4067,2023-01-19,1016,202,306,2,85.36,0.05,40.72
4068,2023-08-02,1006,214,304,6,80.58,0.15,56.05
4069,2023-07-16,1010,241,302,9,34.66,0.15,70.75
4070,2023-02-16,1013,218,306,4,46.15,0.1,64.33
4071,2023-06-16,1007,244,310,2,47.19,0.0,6.68
4072,2023-10-16,1019,231,305,7,54.21,0.1,14.33
4073,2023-05-21,1019,213,309,9,25.06,0.0,68.96
4074,2023-03-25,1017,226,306,6,50.72,0.15,67.54
4075,2023-07-01,1013,244,303,4,55.97,0.0,34.16
4076,2023-03-20,1013,212,305,1,57.85,0.0,48.82
4077,2023-08-03,1002,218,310,4,83.79,0.15,72.94
4078,2023-01-14,1010,209,308,3,56.56,0.05,73.37
4079,2023-08-03,1013,249,309,7,30.77,0.1,63.73
4080,2023-05-08,1009,221,308,5,69.68,0.15,20.72
4081,2023-11-06,1001,248,303,3,81.76,0.1,59.77
4082,2023-09-05,1014,249,309,2,38.74,0.1,12.58
4083,2023-01-29,1016,240,303,2,68.08,0.0,72.05
4084,2023-10-07,1020,243,308,5,23.22,0.15,16.19
4085,2023-12-04,1015,224,310,8,40.77,0.05,54.68
4086,2023-11-15,1001,234,309,8,91.83,0.1,50.77
4087,2023-07-21,1017,208,307,5,92.02,0.1,63.27
4088,2023-12-27,1013,244,304,2,61.78,0.05,46.37
4089,2023-02-26,1015,233,310,4,73.21,0.1,9.47
4090,2023-08-06,1016,223,309,7,86.86,0.15,57.94
4091,2023-03-03,1016,213,303,6,96.27,0.05,33.74
4092,2023-06-06,1002,249,303,7,54.09,0.15,29.02
4093,2023-07-21,1017,214,302,5,60.54,0.05,79.38
4094,2023-01-17,1011,214,310,2,47.41,0.1,49.28
4095,2023-11-18,1008,216,303,8,16.48,0.05,58.3
4096,2023-01-06,1020,249,301,2,48.05,0.15,44.47
4097,2023-02-27,1003,238,304,8,81.16,0.05,62.75
4098,2023-11-21,1012,239,308,7,82.44,0.1,61.41
4099,2023-11-14,1020,226,305,3,90.31,0.0,54.29
4100,2023-06-18,1016,226,302,4,14.63,0.1,79.83
4101,2023-03-23,1014,201,303,7,57.44,0.1,39.48
4102,2023-08-07,1016,232,301,4,19.67,0.0,57.96
4103,2023-06-26,1017,215,302,9,28.07,0.05,64.83
4104,2023-07-23,1011,221,301,7,91.02,0.1,33.2
4105,2023-03-12,1017,218,302,1,54.71,0.0,39.29
4106,2023-09-23,1019,230,303,1,78.27,0.15,77.69
4107,2023-04-08,1001,213,301,4,15.79,0.0,7.42
4108,2023-12-11,1012,224,309,9,47.51,0.1,30.15
4109,2023-10-18,1015,230,310,4,70.68,0.15,41.47
4110,2023-07-27,1018,202,305,5,22.01,0.1,5.11
4111,2023-01-02,1014,219,308,1,39.32,0.0,72.43
4112,2023-05-04,1001,247,305,2,15.81,0.15,26.47
4113,2023-10-07,1013,244,308,4,68.62,0.1,24.33
4114,2023-03-15,1015,247,307,4,97.38,0.0,66.52
4115,2023-06-15,1007,225,304,6,84.43,0.15,25.85
4116,2023-01-22,1015,250,307,6,97.72,0.1,54.32
4117,2023-06-03,1020,214,306,8,86.1,0.0,66.61
4118,2023-10-22,1010,206,303,9,86.97,0.1,64.44
4119,2023-08-07,1014,212,309,1,61.95,0.1,63.65
4120,2023-06-06,1006,220,310,1,56.64,0.1,11.65
4121,2023-08-18,1014,223,309,6,46.56,0.05,10.99
4122,2023-01-20,1012,230,305,4,83.63,0.1,28.01
4123,2023-02-10,1011,230,308,4,26.39,0.15,7.7
4124,2023-05-28,1020,238,307,1,15.06,0.0,42.53
4125,2023-04-18,1019,230,309,9,95.31,0.0,34.61
4126,2023-03-25,1002,241,307,3,10.34,0.05,46.78
4127,2023-11-18,1020,230,304,5,97.91,0.05,27.41
4128,2023-11-05,1001,236,304,1,75.6,0.05,41.43
4129,2023-10-17,1008,249,308,8,39.56,0.1,30.11
4130,2023-11-19,1014,234,306,3,72.8,0.1,19.64
4131,2023-05-14,1009,216,309,1,83.61,0.15,53.7
4132,2023-07-26,1002,224,310,6,32.08,0.0,55.51
4133,2023-10-10,1005,214,307,1,79.38,0.0,67.19
4134,2023-09-23,1008,226,307,3,82.39,0.1,70.61
4135,2023-03-14,1016,208,304,5,32.44,0.0,57.83
4136,2023-12-18,1016,214,303,4,13.77,0.1,56.56
4137,2023-02-17,1013,231,308,7,28.37,0.05,9.25
4138,2023-11-22,1020,202,307,6,28.06,0.1,13.23
4139,2023-08-21,1015,248,304,3,15.87,0.15,65.94
4140,2023-04-10,1001,204,304,8,75.34,0.1,22.47
4141,2023-02-28,1003,201,301,8,44.2,0.1,31.67
4142,2023-09-15,1006,220,307,2,89.59,0.0,15.9
4143,2023-03-06,1014,214,301,7,32.7,0.1,19.64
4144,2023-03-24,1004,240,310,1,50.79,0.15,63.16
4145,2023-06-03,1018,225,310,2,67.51,0.1,24.64
4146,2023-09-23,1015,225,304,8,88.97,0.1,38.68
4147,2023-11-05,1009,203,303,1,57.22,0.05,16.38
4148,2023-03-20,1018,205,303,2,43.62,0.1,55.84
4149,2023-11-11,1003,238,301,1,88.03,0.1,59.62
4150,2023-05-30,1010,226,304,5,37.92,0.1,32.13
4151,2023-02-17,1017,240,301,7,17.15,0.15,63.86
4152,2023-09-05,1007,238,308,6,50.05,0.0,22.99
4153,2023-10-05,1015,238,301,6,80.66,0.05,56.89
4154,2023-12-22,1001,204,306,6,12.77,0.05,59.75
4155,2023-04-08,1011,207,307,8,62.73,0.1,77.65
4156,2023-01-25,1017,230,310,5,63.5,0.1,22.42
4157,2023-10-11,1005,230,302,7,93.57,0.0,12.03
4158,2023-10-28,1007,219,304,3,35.78,0.1,24.73
4159,2023-03-09,1019,239,303,9,35.1,0.15,14.21
4160,2023-01-07,1015,235,309,3,49.64,0.0,17.73
4161,2023-11-01,1003,240,307,6,42.12,0.1,30.06
4162,2023-05-17,1015,233,302,3,76.27,0.0,36.05
4163,2023-06-13,1005,233,306,1,67.76,0.05,72.78
4164,2023-03-24,1012,214,309,1,78.3,0.1,19.67
4165,2023-05-18,1020,238,303,3,83.8,0.0,77.88
4166,2023-03-14,1005,210,306,4,93.07,0.0,65.76
4167,2023-08-25,1003,228,303,2,48.78,0.1,71.11
4168,2023-02-15,1009,214,303,9,98.62,0.0,74.71
4169,2023-04-16,1009,236,304,8,29.41,0.1,61.49
4170,2023-10-15,1007,238,309,3,74.29,0.1,64.16
4171,2023-09-19,1002,216,308,7,58.06,0.15,37.84
4172,2023-06-25,1016,221,301,4,83.52,0.15,43.28
4173,2023-06-15,1009,228,301,5,52.91,0.0,74.94
4174,2023-05-25,1013,233,307,4,80.55,0.0,33.37
4175,2023-11-26,1019,206,303,9,93.72,0.0,8.15
4176,2023-10-10,1020,241,307,7,75.91,0.05,62.21
4177,2023-02-23,1017,215,309,4,79.85,0.1,47.99
4178,2023-06-27,1006,244,303,8,16.05,0.1,66.12
4179,2023-09-01,1004,203,303,2,28.45,0.05,10.67
4180,2023-12-07,1001,243,302,7,97.69,0.05,51.59
4181,2023-05-07,1018,247,310,1,72.39,0.0,23.58
4182,2023-09-28,1019,235,301,8,60.53,0.1,72.75
4183,2023-05-12,1009,214,309,6,43.03,0.15,13.24
4184,2023-04-03,1013,202,306,5,14.0,0.15,68.23
4185,2023-03-14,1008,229,306,9,43.22,0.05,11.64
4186,2023-09-05,1013,204,308,9,54.9,0.05,6.88
4187,2023-12-14,1015,226,305,3,29.03,0.1,22.63
4188,2023-09-30,1011,212,309,9,25.58,0.1,29.98
4189,2023-02-12,1012,202,305,9,55.76,0.15,51.99
4190,2023-02-10,1014,217,302,2,62.73,0.1,14.88
4191,2023-06-19,1004,235,306,5,31.59,0.0,37.8
4192,2023-07-31,1001,210,309,2,62.87,0.05,20.32
4193,2023-06-17,1004,248,303,1,91.03,0.15,69.15
4194,2023-02-08,1019,222,310,7,52.59,0.15,8.37
4195,2023-09-02,1009,241,304,4,87.17,0.0,31.7
4196,2023-05-31,1010,243,310,5,93.45,0.1,52.35
4197,2023-04-21,1004,221,308,4,18.32,0.1,73.48
4198,2023-02-16,1020,215,306,6,18.62,0.05,70.1
4199,2023-03-04,1009,235,307,2,52.84,0.0,72.14
4200,2023-08-13,1013,248,307,8,62.93,0.15,9.71
4201,2023-03-10,1012,221,304,4,48.33,0.0,68.07
4202,2023-10-26,1011,221,306,8,39.38,0.15,63.49
4203,2023-10-17,1012,221,309,3,67.69,0.0,72.68
4204,2023-10-23,1018,244,303,5,10.19,0.1,28.37
4205,2023-07-22,1012,232,308,3,97.13,0.15,73.38
